-280256|EC|1
-1680104|EX|100
-12320248|EX|100
-10759968|KS|1
-10440008|KS|1
-9120036|KS|1
-7680144|KS|1
919772|SK|3
-120208|AC|1
3439744|HC|1
1519708|RB|1
1799708|MS|1
1959768|RB|14
2919744|EX|100
799776|KS|1
-1560272|KS|1
4159708|SK|5
3039696|EX|100
-3360288|KS|1
-2480208|EX|100
-1840228|KS|1
-600244|KS|1
-3160308|EX|200
-2840236|MS|1
-480168|EX|100
39756|KS|1
3919688|RB|0
-840248|SK|50
-1840196|KS|1
-1800156|RB|20
-2200148|EX|200
-2400212|RB|12
-800192|EC|1
-2200184|SK|0
-1560188|EX|100
3119768|SK|51
399844|AC|1
799804|AC|1
-560160|KS|1
39804|EX|100
-1680140|EX|15
2559800|KS|1
-2080116|RB|16
6639952|AC|1
-2240084|EX|100
5399780|KS|1
3959588|KS|1
2999808|KS|1
4199828|EX|200
2999904|MS|1
6999916|AC|1
6159900|KS|1
919908|HC|1
1720000|EX|100
3199820|SK|4
3639880|EX|100
6279880|MS|1
4999892|EX|100
5519856|KS|1
1599920|KS|1
5119584|EV|1
6199596|EX|200
5719620|EX|200
5879616|KS|1
4479832|EX|10
1240020|EX|100
4199724|AC|1
4959628|KS|1
4639628|EX|200
5439640|RB|1
5639752|RB|22
0|EX|100
4039612|EX|100
3919624|EX|200
4479568|EX|100
3279644|AC|1
4239780|EX|100
5119900|EX|100
959960|MS|1
1759964|KS|1
4479704|KS|1
5399808|RB|0
3399820|EX|200
5919864|AC|1
1719892|RB|22
2599880|EX|15
-160096|AC|1
4439632|HC|1
4359656|EC|1
4919600|AC|1
4759860|AC|1
4319892|KS|1
3639888|KS|1
3319936|EX|100
5799932|AC|1
-1800088|EX|200
2719900|EX|100
-2160176|EC|1
4319676|KS|1
-4680068|EX|200
719620|EX|100
6399872|EX|200
3359784|EX|100
5119556|EX|200
5039560|EX|200
-400240|EX|100
4319860|MS|1
-11040068|RB|18
-4359680|AC|1
-4879680|EX|100
-5039728|EX|100
-5159700|EX|100
-5959772|AC|1
2079568|KS|1
2239640|SK|14
3359580|RB|13
5359824|EX|100
3479880|AC|1
639888|EX|100
3519820|EX|15
559720|EX|100
7559600|RB|8
-4600188|KS|1
4759608|KS|1
-9799980|EX|100
-10760004|RB|17
-10839992|KS|1
-10120036|AC|1
-11880100|RB|0
5239456|AC|1
-5719844|RB|1
3559792|EX|100
-3200164|EX|200
2519668|EC|1
-2919980|EX|200
-3559936|AC|1
-4199936|EX|100
-4600020|EX|10
-5479948|RB|1
-5640092|KS|1
-5400104|EX|200
-3520100|RB|10
-4440152|AC|1
-4600256|EC|1
-6800032|AC|1
-8240012|EX|100
3879576|EX|200
7839588|KS|1
1839836|EX|200
2759624|EX|200
4559492|AC|1
4599508|HC|1
3039472|MS|1
-3600088|AC|1
-5160280|MS|1
-2480280|EX|200
3279920|AC|1
-6799732|EX|100
-6079672|EC|1
-6119656|SK|8
-6039640|HC|1
-6159632|AC|1
-6279608|AC|1
-4519716|EX|100
-6319752|RB|6
-4160080|EX|100
-5400236|KS|1
-5119796|EX|100
-6720040|EX|100
6359836|EX|200
6839792|EX|200
7639816|AC|1
7959788|RB|20
7679852|EV|2
-8400124|AC|1
-7960144|KS|1
8|HC|1
-4559584|RB|6
-5159576|HC|1
-5479592|AC|1
-5919556|EX|100
4079964|EX|100
-6119704|EX|15
7199904|EX|100
-4080172|KS|1
-6719712|SK|12
-7040392|KS|1
-8440352|AC|1
-8600356|EC|1
-8920328|EV|4
-8880252|EX|200
-8720256|SK|2
-4799416|EV|5
9119928|HC|1
8599904|EX|1
-8160268|EX|100
8719856|HC|1
6759868|RB|22
-6479528|HC|1
16|EX|15
8839900|RB|20
7599824|EX|100
-6280316|RB|10
12|RB|8
1479880|KS|1
599844|AC|1
-6080316|EV|3
1880164|EX|100
2520192|HC|1
1600136|EX|15
-1919808|MS|1
-319852|EC|1
120164|EC|1
1280164|EC|1
960128|EX|200
1040112|KS|1
20|EX|100
3160244|EX|100
1920384|AC|1
1480360|EX|200
-6959592|HC|1
-4159572|RB|0
-8440308|EV|0
5280264|RB|1
5400276|EX|100
5080304|RB|8
5280296|EX|100
5400100|RB|6
2480400|EX|100
560340|EX|100
5040476|EC|1
5320488|AC|1
5080496|RB|10
5160384|KS|1
5280404|EX|100
5360432|EX|100
5200140|KS|1
5320328|EX|100
6080608|RB|0
4560564|EX|200
4680612|RB|19
5360732|EX|200
5160864|AC|1
4|EC|1
5280500|EC|1
5160336|EC|1
5320660|EX|200
5320824|EX|200
