-280256|EC|1
-1680104|EX|100
-12320248|EX|100
-10759968|KS|1
-10440008|KS|1
-9120036|KS|1
-7680144|KS|1
-1560272|SK|0
-120208|EX|200
919772|SK|3
3039696|KS|1
1519708|KS|1
1799708|KS|1
2919744|EX|200
2559800|KS|1
-2480208|RB|22
-2400212|AC|1
-1840228|RB|1
-800192|AC|1
-600244|AC|1
-3160308|KS|1
-2840236|MS|1
-1560188|AC|1
-480168|AC|1
1959768|EX|100
-2200148|SK|51
-2200184|KS|1
-1800156|SK|14
-840248|SK|50
-3360288|AC|1
799776|EX|100
799804|AC|1
3919688|SK|8
-560160|KS|1
39804|EX|200
3439744|EX|100
3119768|MS|1
-2480280|KS|1
-1680140|EX|200
-1840196|EX|100
-2080116|EC|1
-2240084|EC|1
919908|EC|1
4159708|KS|1
399844|EV|1
639888|MS|1
6639952|HC|1
1839836|AC|1
3959588|EX|100
2999808|EX|100
4199828|SK|5
2999904|EX|100
6999916|EX|100
6159900|EX|100
1720000|EX|10
-400240|EX|10
5399780|AC|1
3359784|AC|1
3199820|HC|1
6279880|KS|1
3279920|EX|100
5119556|AC|1
5039560|KS|1
4999892|EX|15
1599920|AC|1
5119584|MS|1
6199596|EX|100
5719620|RB|0
5879616|EC|1
559720|EX|200
1240020|EX|100
6359836|AC|1
7599824|EX|100
6839792|HC|1
7639816|EX|200
7959788|MS|1
4199724|EX|200
4959628|EX|200
4639628|AC|1
5439640|RB|1
5639752|EC|1
0|SK|2
4039612|KS|1
3919624|KS|1
4479568|EV|4
3279644|EX|200
4239780|KS|1
5119900|AC|1
39756|MS|1
959960|EX|200
1759964|RB|8
5399808|EX|100
5919864|KS|1
1719892|EX|100
2599880|RB|16
3399820|EX|200
4439632|RB|14
4359656|KS|1
4919600|EC|1
5519856|RB|17
4759860|RB|18
4319892|EX|15
3639888|EX|100
3319936|KS|1
5799932|RB|8
-3200164|EX|200
2719900|EX|200
-1800088|EX|100
-2160176|RB|10
8719856|AC|1
4079964|EX|200
7559600|EX|100
9119928|EX|100
4479832|EX|200
8599904|EX|100
1920384|MS|1
2480400|MS|1
6759868|EX|200
1479880|EX|100
599844|AC|1
-160096|EX|200
7839588|RB|6
8839900|KS|1
3479880|SK|4
3639880|HC|1
4479704|RB|10
4319676|RB|22
-4680068|EX|100
2079568|AC|1
-6720040|RB|0
719620|KS|1
-5719844|KS|1
6399872|EX|100
4319860|EX|200
-11040068|MS|1
-5119796|HC|1
-4359680|RB|13
-4879680|EX|100
-5039728|EC|1
-5159700|EV|0
-5959772|EC|1
560340|EX|100
2239640|RB|1
3359580|EX|200
5359824|HC|1
7679852|HC|1
3519820|AC|1
-8400124|AC|1
8|RB|1
1880164|KS|1
2520192|EX|100
1600136|EX|200
-1919808|AC|1
-319852|RB|12
120164|KS|1
1280164|EX|200
960128|EX|100
1040112|EC|1
20|AC|1
-9799980|EC|1
-10760004|HC|1
-10839992|EX|200
-10120036|RB|0
-11880100|AC|1
5239456|AC|1
3559792|KS|1
2519668|EX|100
-2919980|RB|0
-3559936|EX|200
-4199936|EX|100
-4600020|HC|1
-5479948|EV|5
-5640092|EX|100
-3520100|RB|6
-4440152|RB|10
-5400236|RB|20
-4600256|EC|1
-6800032|AC|1
-8240012|AC|1
3160244|EX|100
-6119704|EX|100
3879576|AC|1
2759624|RB|22
4559492|EX|100
4599508|EC|1
3039472|KS|1
-3600088|KS|1
-5160280|KS|1
-4600188|EX|15
4759608|KS|1
1480360|RB|0
5280264|EX|200
5400276|EX|100
5080304|EC|1
5280296|EX|100
5320328|RB|6
-6799732|HC|1
5400100|EX|100
-6719712|EX|200
-6079672|EX|100
-6119656|EX|100
-6039640|EX|15
-6159632|KS|1
-6279608|EX|100
-4519716|KS|1
-6319752|EV|3
-4080172|EX|100
-7960144|EC|1
5160336|KS|1
5040476|EX|200
5320488|AC|1
5280500|RB|19
-4559584|KS|1
-4159572|RB|8
-5159576|HC|1
-5919556|EX|100
5160384|KS|1
5280404|EX|100
5360432|EX|100
7199904|KS|1
5200140|EX|15
-5400104|EX|100
6080608|AC|1
4560564|EV|2
4680612|EX|100
-6959592|EX|100
5320660|SK|12
5360732|RB|1
5320824|EX|100
5160864|EX|100
4|EX|100
-7040392|RB|20
-8440352|AC|1
-8600356|KS|1
-8920328|EX|100
-8880252|AC|1
-8720256|AC|1
-4799416|AC|1
-8160268|EX|200
-6479528|EX|15
5080496|KS|1
-5479592|KS|1
12|HC|1
-6080316|RB|20
16|EX|1
-4160080|EX|200
-6280316|EX|200
-8440308|EX|100
