-280256|EC|1
-1680104|EX|100
-12320248|EX|100
-10759968|KS|1
-10440008|KS|1
-9120036|KS|1
-7680144|KS|1
799776|KS|1
-120208|KS|1
-600244|AC|1
-3160308|MS|1
-2840236|KS|1
919772|EX|200
-800192|SK|3
1519708|EX|100
1799708|EX|100
1959768|EX|100
-3360288|EC|1
-2480208|EX|100
-2400212|KS|1
-1840228|KS|1
-840248|EX|100
-1840196|SK|51
-2200184|EX|15
-2200148|RB|18
-1560272|EX|100
399844|KS|1
-560160|KS|1
2919744|KS|1
-1800156|SK|50
3039696|AC|1
-2080116|SK|2
6279880|MS|1
3279920|AC|1
6639952|EX|200
5119584|RB|20
6199596|EC|1
5719620|RB|22
5879616|AC|1
1479880|RB|14
599844|EX|200
2999808|KS|1
2999904|MS|1
6999916|KS|1
6159900|RB|8
3439744|AC|1
39804|KS|1
4759608|EC|1
7839588|EX|15
3639880|AC|1
639888|SK|0
2719900|SK|8
-2240084|KS|1
799804|EX|100
919908|EC|1
4999892|EC|1
5519856|AC|1
7559600|KS|1
-1680140|AC|1
-480168|EX|15
5119900|MS|1
-2480280|KS|1
-1560188|AC|1
1719892|EX|100
2599880|EX|15
3119768|RB|22
-1800088|EX|100
4199828|EX|100
3479880|EX|100
5119556|AC|1
5039560|SK|14
4959628|RB|0
4639628|EX|200
5439640|MS|1
5639752|EX|100
0|EX|100
4039612|MS|1
3919624|HC|1
4479568|EX|100
3279644|EX|100
4159708|EX|100
4239780|HC|1
4759860|EX|200
4319892|RB|1
3639888|EX|15
3319936|KS|1
5799932|RB|10
4479704|EC|1
5399780|EX|100
3399820|HC|1
4439632|HC|1
4919600|EX|200
2559800|EX|100
-2160176|RB|20
3919688|RB|8
1720000|MS|1
9119928|SK|5
8599904|EV|5
6759868|EX|200
1240020|HC|1
8839900|EV|4
5399808|RB|12
959960|EX|100
3199820|AC|1
4479832|HC|1
1920384|EX|100
1480360|RB|20
-160096|KS|1
1759964|EX|100
4359656|RB|8
2480400|EV|0
5200140|EX|100
5280264|RB|17
5400276|EX|100
5080304|EX|100
5400100|HC|1
4079964|EX|100
560340|AC|1
5160384|KS|1
5160336|EX|100
5040476|AC|1
5320488|KS|1
5280500|KS|1
5080496|KS|1
5320328|KS|1
5280296|KS|1
5320660|AC|1
5360732|RB|1
5320824|AC|1
5160864|KS|1
4|HC|1
4680612|KS|1
5280404|EX|200
5360432|SK|4
4319676|KS|1
-4680068|HC|1
2079568|EC|1
-6720040|AC|1
719620|RB|1
4559492|AC|1
4599508|EX|100
3039472|EC|1
6399872|KS|1
4319860|EX|100
-11040068|EX|100
2239640|EX|200
3359580|AC|1
5359824|KS|1
7679852|EX|200
-8400124|AC|1
-7960144|EX|15
8|EX|100
-4600188|EX|100
1880164|EC|1
2520192|EX|200
-1919808|EX|100
-319852|EX|100
120164|AC|1
1280164|SK|12
960128|RB|19
1040112|EX|200
20|KS|1
-9799980|AC|1
-10760004|EX|1
-10839992|EX|200
-10120036|MS|1
-11880100|EX|100
-5719844|HC|1
2519668|EX|100
-2919980|KS|1
-3559936|EX|100
-4199936|EX|200
-4600020|EX|100
-5479948|EX|100
-5640092|EV|2
-3520100|EX|200
-4440152|RB|0
-5400236|AC|1
-4600256|KS|1
-6800032|EX|100
-8240012|RB|13
1599920|EX|200
3160244|RB|0
3879576|AC|1
2759624|EX|100
4560564|EX|100
6080608|HC|1
-8440352|AC|1
-8920328|EC|1
-8880252|AC|1
-8720256|RB|6
-8160268|EV|1
-4080172|KS|1
7199904|AC|1
-4160080|EX|200
1600136|AC|1
-5400104|EX|100
-6280316|EX|200
12|EX|10
3359784|EX|200
-6080316|KS|1
7599824|EX|200
6839792|EC|1
7639816|EX|200
7959788|RB|6
1839836|RB|10
-400240|RB|6
4199724|EX|100
-8440308|EC|1
3519820|KS|1
559720|RB|0
5239456|EX|100
3559792|EX|10
-3200164|EV|3
8719856|RB|1
3959588|EX|100
5919864|EX|200
-3600088|EC|1
-5160280|AC|1
-8600356|EX|100
-7040392|EX|200
-5119796|RB|22
-4359680|KS|1
-4879680|EX|200
-5039728|RB|1
-5959772|AC|1
39756|KS|1
6359836|MS|1
-6719712|EX|100
-6079672|HC|1
-6119656|EX|100
-6039640|EX|200
-6159632|EX|200
-6279608|EX|200
-4519716|AC|1
-6119704|EX|100
-5159700|AC|1
-4159572|AC|1
-5159576|EX|200
-5919556|KS|1
-6319752|EC|1
-6799732|RB|10
-6959592|EX|100
-4799416|EX|200
-4559584|AC|1
-5479592|RB|0
-6479528|RB|16
16|EX|100
